action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22812710,[],CHEMBL4714146,Inhibition of FAP (unknown origin) using AMC substrate by fluorometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,N#C[C@@H]1CC(F)(F)CN1C(=O)CNC(=O)c1csc(Cc2ccc(Cl)cc2Cl)n1,,,CHEMBL4706690,Bioorg Med Chem Lett,2021.0,"{'bei': '19.59', 'le': '0.42', 'lle': '5.47', 'sei': '10.45'}",CHEMBL4762591,,CHEMBL4762591,9.00,0,http://www.openphacts.org/units/Nanomolar,3543139,=,1,1,=,,IC50,nM,,1.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,0.001
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22812711,[],CHEMBL4714146,Inhibition of FAP (unknown origin) using AMC substrate by fluorometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,N#C[C@@H]1CC(F)(F)CN1C(=O)CNC(=O)c1csc(Cc2cc(Cl)ccc2Cl)n1,,,CHEMBL4706690,Bioorg Med Chem Lett,2021.0,"{'bei': '15.81', 'le': '0.34', 'lle': '3.73', 'sei': '8.43'}",CHEMBL4792518,,CHEMBL4792518,7.26,0,http://www.openphacts.org/units/Nanomolar,3543140,=,1,1,=,,IC50,nM,,55.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,0.055
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22812712,[],CHEMBL4714146,Inhibition of FAP (unknown origin) using AMC substrate by fluorometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,N#C[C@@H]1CC(F)(F)CN1C(=O)CNC(=O)c1csc(Cc2ccc(F)c(F)c2)n1,,,CHEMBL4706690,Bioorg Med Chem Lett,2021.0,"{'bei': '17.19', 'le': '0.35', 'lle': '4.83', 'sei': '8.51'}",CHEMBL4748332,,CHEMBL4748332,7.33,0,http://www.openphacts.org/units/Nanomolar,3543141,=,1,1,=,,IC50,nM,,47.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,0.047
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22812713,[],CHEMBL4714146,Inhibition of FAP (unknown origin) using AMC substrate by fluorometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,N#C[C@@H]1CC(F)(F)CN1C(=O)CNC(=O)c1csc(Cc2ccc(F)cc2Cl)n1,,,CHEMBL4706690,Bioorg Med Chem Lett,2021.0,"{'bei': '16.31', 'le': '0.34', 'lle': '4.20', 'sei': '8.39'}",CHEMBL4785892,,CHEMBL4785892,7.22,0,http://www.openphacts.org/units/Nanomolar,3543142,=,1,1,=,,IC50,nM,,60.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,0.06
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22812714,[],CHEMBL4714146,Inhibition of FAP (unknown origin) using AMC substrate by fluorometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(Cc2nc(C(=O)NCC(=O)N3CC(F)(F)C[C@H]3C#N)cs2)cc1,,,CHEMBL4706690,Bioorg Med Chem Lett,2021.0,"{'bei': '18.38', 'le': '0.36', 'lle': '4.90', 'sei': '8.63'}",CHEMBL4779526,,CHEMBL4779526,7.43,0,http://www.openphacts.org/units/Nanomolar,3543143,=,1,1,=,,IC50,nM,,37.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,0.037000000000000005
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22812715,[],CHEMBL4714146,Inhibition of FAP (unknown origin) using AMC substrate by fluorometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,N#C[C@@H]1CC(F)(F)CN1C(=O)CNC(=O)c1csc(Cc2ccc(OC(F)(F)F)cc2)n1,,,CHEMBL4706690,Bioorg Med Chem Lett,2021.0,"{'bei': '16.14', 'le': '0.33', 'lle': '4.54', 'sei': '8.03'}",CHEMBL4744633,,CHEMBL4744633,7.66,0,http://www.openphacts.org/units/Nanomolar,3543144,=,1,1,=,,IC50,nM,,22.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,0.022000000000000002
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22812716,[],CHEMBL4714146,Inhibition of FAP (unknown origin) using AMC substrate by fluorometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1ccc(Cc2nc(C(=O)NCC(=O)N3CC(F)(F)C[C@H]3C#N)cs2)cc1,,,CHEMBL4706690,Bioorg Med Chem Lett,2021.0,"{'bei': '18.91', 'le': '0.37', 'lle': '5.75', 'sei': '7.15'}",CHEMBL4799823,,CHEMBL4799823,7.85,0,http://www.openphacts.org/units/Nanomolar,3543145,=,1,1,=,,IC50,nM,,14.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,0.013999999999999999
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22812717,[],CHEMBL4714146,Inhibition of FAP (unknown origin) using AMC substrate by fluorometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1ccc(-c2ccc(Cc3nc(C(=O)NCC(=O)N4CC(F)(F)C[C@H]4C#N)cs3)cc2)cc1,,,CHEMBL4706690,Bioorg Med Chem Lett,2021.0,"{'bei': '16.11', 'le': '0.31', 'lle': '4.16', 'sei': '7.21'}",CHEMBL4753316,,CHEMBL4753316,7.92,0,http://www.openphacts.org/units/Nanomolar,3543146,=,1,1,=,,IC50,nM,,12.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,0.012
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22812718,[],CHEMBL4714146,Inhibition of FAP (unknown origin) using AMC substrate by fluorometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,N#C[C@@H]1CC(F)(F)CN1C(=O)CNC(=O)c1csc(Cc2ccc(-c3ccc(Cl)cc3)cc2)n1,,,CHEMBL4706690,Bioorg Med Chem Lett,2021.0,"{'bei': '13.65', 'le': '0.27', 'lle': '2.30', 'sei': '7.94'}",CHEMBL4743815,,CHEMBL4743815,6.84,0,http://www.openphacts.org/units/Nanomolar,3543147,=,1,1,=,,IC50,nM,,145.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,0.145
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22812719,[],CHEMBL4714146,Inhibition of FAP (unknown origin) using AMC substrate by fluorometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,CSc1ccc(Cc2nc(C(=O)NCC(=O)N3CC(F)(F)C[C@H]3C#N)cs2)cc1,,,CHEMBL4706690,Bioorg Med Chem Lett,2021.0,"{'bei': '17.42', 'le': '0.36', 'lle': '4.65', 'sei': '8.83'}",CHEMBL4762306,,CHEMBL4762306,7.60,0,http://www.openphacts.org/units/Nanomolar,3543148,=,1,1,=,,IC50,nM,,25.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,0.025
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22812720,[],CHEMBL4714146,Inhibition of FAP (unknown origin) using AMC substrate by fluorometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,C[S+]([O-])c1ccc(Cc2nc(C(=O)NCC(=O)N3CC(F)(F)C[C@H]3C#N)cs2)cc1,,,CHEMBL4706690,Bioorg Med Chem Lett,2021.0,"{'bei': '14.16', 'le': '0.29', 'lle': '4.45', 'sei': '5.87'}",CHEMBL4748662,,CHEMBL4748662,6.41,0,http://www.openphacts.org/units/Nanomolar,3543149,=,1,1,=,,IC50,nM,,390.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,0.39
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22812721,[],CHEMBL4714146,Inhibition of FAP (unknown origin) using AMC substrate by fluorometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,CS(=O)(=O)c1ccc(Cc2nc(C(=O)NCC(=O)N3CC(F)(F)C[C@H]3C#N)cs2)cc1,,,CHEMBL4706690,Bioorg Med Chem Lett,2021.0,"{'bei': '16.43', 'le': '0.34', 'lle': '6.07', 'sei': '6.40'}",CHEMBL4797479,,CHEMBL4797479,7.70,0,http://www.openphacts.org/units/Nanomolar,3543150,=,1,1,=,,IC50,nM,,20.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,0.02
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22812722,[],CHEMBL4714146,Inhibition of FAP (unknown origin) using AMC substrate by fluorometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,N#C[C@@H]1CC(F)(F)CN1C(=O)CNC(=O)c1csc(Cc2ccc(-n3cccn3)cc2)n1,,,CHEMBL4706690,Bioorg Med Chem Lett,2021.0,"{'bei': '16.73', 'le': '0.33', 'lle': '5.23', 'sei': '7.35'}",CHEMBL4742308,,CHEMBL4742308,7.64,0,http://www.openphacts.org/units/Nanomolar,3543151,=,1,1,=,,IC50,nM,,23.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,0.023
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22812723,[],CHEMBL4714146,Inhibition of FAP (unknown origin) using AMC substrate by fluorometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,N#C[C@@H]1CC(F)(F)CN1C(=O)CNC(=O)c1csc(Cc2ccc(-n3cncn3)cc2)n1,,,CHEMBL4706690,Bioorg Med Chem Lett,2021.0,"{'bei': '16.51', 'le': '0.32', 'lle': '5.75', 'sei': '6.47'}",CHEMBL4761499,,CHEMBL4761499,7.55,0,http://www.openphacts.org/units/Nanomolar,3543152,=,1,1,=,,IC50,nM,,28.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,0.027999999999999997
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22812724,[],CHEMBL4714146,Inhibition of FAP (unknown origin) using AMC substrate by fluorometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,N#C[C@@H]1CC(F)(F)CN1C(=O)CNC(=O)c1csc(CCCc2ccc(Cl)c(Cl)c2)n1,,,CHEMBL4706690,Bioorg Med Chem Lett,2021.0,"{'bei': '14.96', 'le': '0.32', 'lle': '3.18', 'sei': '8.47'}",CHEMBL4743736,,CHEMBL4743736,7.29,0,http://www.openphacts.org/units/Nanomolar,3543153,=,1,1,=,,IC50,nM,,51.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,0.051
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22812725,[],CHEMBL4714146,Inhibition of FAP (unknown origin) using AMC substrate by fluorometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1ccc(CCCc2nc(C(=O)NCC(=O)N3CC(F)(F)C[C@H]3C#N)cs2)cc1,,,CHEMBL4706690,Bioorg Med Chem Lett,2021.0,"{'bei': '17.31', 'le': '0.34', 'lle': '5.00', 'sei': '6.99'}",CHEMBL4781018,,CHEMBL4781018,7.68,0,http://www.openphacts.org/units/Nanomolar,3543154,=,1,1,=,,IC50,nM,,21.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,0.021
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22812726,[],CHEMBL4714146,Inhibition of FAP (unknown origin) using AMC substrate by fluorometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,N#C[C@@H]1CC(F)(F)CN1C(=O)CNC(=O)c1csc(CSc2ccc(Cl)c(Cl)c2)n1,,,CHEMBL4706690,Bioorg Med Chem Lett,2021.0,"{'bei': '14.09', 'le': '0.32', 'lle': '2.69', 'sei': '8.04'}",CHEMBL4746891,,CHEMBL4746891,6.92,0,http://www.openphacts.org/units/Nanomolar,3543155,=,1,1,=,,IC50,nM,,119.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,0.11900000000000001
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22812727,[],CHEMBL4714146,Inhibition of FAP (unknown origin) using AMC substrate by fluorometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(SCc2nc(C(=O)NCC(=O)N3CC(F)(F)C[C@H]3C#N)cs2)cc1,,,CHEMBL4706690,Bioorg Med Chem Lett,2021.0,"{'bei': '19.02', 'le': '0.39', 'lle': '5.07', 'sei': '9.64'}",CHEMBL4780357,,CHEMBL4780357,8.30,0,http://www.openphacts.org/units/Nanomolar,3543156,=,1,1,=,,IC50,nM,,5.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,0.005
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22812728,[],CHEMBL4714146,Inhibition of FAP (unknown origin) using AMC substrate by fluorometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1ccc(SCc2nc(C(=O)NCC(=O)N3CC(F)(F)C[C@H]3C#N)cs2)cc1,,,CHEMBL4706690,Bioorg Med Chem Lett,2021.0,"{'bei': '17.03', 'le': '0.35', 'lle': '4.82', 'sei': '6.93'}",CHEMBL4748680,,CHEMBL4748680,7.62,0,http://www.openphacts.org/units/Nanomolar,3543157,=,1,1,=,,IC50,nM,,24.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,0.024
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22812729,[],CHEMBL4714146,Inhibition of FAP (unknown origin) using AMC substrate by fluorometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,N#C[C@@H]1CC(F)(F)CN1C(=O)CNC(=O)c1csc(CSc2ccc(C(F)(F)F)cc2)n1,,,CHEMBL4706690,Bioorg Med Chem Lett,2021.0,"{'bei': '16.23', 'le': '0.34', 'lle': '4.02', 'sei': '9.24'}",CHEMBL4776967,,CHEMBL4776967,7.96,0,http://www.openphacts.org/units/Nanomolar,3543158,=,1,1,=,,IC50,nM,,11.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,0.011000000000000001
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22812730,[],CHEMBL4714146,Inhibition of FAP (unknown origin) using AMC substrate by fluorometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,N#C[C@@H]1CC(F)(F)CN1C(=O)CNC(=O)c1csc(CS(=O)(=O)c2ccc(Cl)c(Cl)c2)n1,,,CHEMBL4706690,Bioorg Med Chem Lett,2021.0,"{'bei': '14.75', 'le': '0.33', 'lle': '4.81', 'sei': '6.42'}",CHEMBL4791505,,CHEMBL4791505,7.72,0,http://www.openphacts.org/units/Nanomolar,3543159,=,1,1,=,,IC50,nM,,19.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,0.019
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22812731,[],CHEMBL4714146,Inhibition of FAP (unknown origin) using AMC substrate by fluorometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1ccc(S(=O)(=O)Cc2nc(C(=O)NCC(=O)N3CC(F)(F)C[C@H]3C#N)cs2)cc1,,,CHEMBL4706690,Bioorg Med Chem Lett,2021.0,"{'bei': '16.78', 'le': '0.34', 'lle': '6.57', 'sei': '5.59'}",CHEMBL4789965,,CHEMBL4789965,8.05,0,http://www.openphacts.org/units/Nanomolar,3543160,=,1,1,=,,IC50,nM,,9.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,0.009000000000000001
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22812732,[],CHEMBL4714146,Inhibition of FAP (unknown origin) using AMC substrate by fluorometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,N#C[C@@H]1CC(F)(F)CN1C(=O)CNC(=O)c1csc(CS(=O)(=O)c2ccc(C(F)(F)F)cc2)n1,,,CHEMBL4706690,Bioorg Med Chem Lett,2021.0,"{'bei': '15.89', 'le': '0.33', 'lle': '5.67', 'sei': '6.90'}",CHEMBL4758299,,CHEMBL4758299,8.30,0,http://www.openphacts.org/units/Nanomolar,3543161,=,1,1,=,,IC50,nM,,5.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,0.005
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22812733,[],CHEMBL4714146,Inhibition of FAP (unknown origin) using AMC substrate by fluorometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(S(=O)(=O)Cc2nc(C(=O)NCC(=O)N3CC(F)(F)C[C@H]3C#N)cs2)cc1,,,CHEMBL4706690,Bioorg Med Chem Lett,2021.0,"{'bei': '16.43', 'le': '0.34', 'lle': '5.78', 'sei': '6.40'}",CHEMBL4759201,,CHEMBL4759201,7.70,0,http://www.openphacts.org/units/Nanomolar,3543162,=,1,1,=,,IC50,nM,,20.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,0.02
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22812734,[],CHEMBL4714146,Inhibition of FAP (unknown origin) using AMC substrate by fluorometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,N#C[C@@H]1CC(F)(F)CN1C(=O)CNC(=O)c1csc(COc2ccc(Cl)c(Cl)c2)n1,,,CHEMBL4706690,Bioorg Med Chem Lett,2021.0,"{'bei': '15.69', 'le': '0.34', 'lle': '3.94', 'sei': '7.82'}",CHEMBL4754490,,CHEMBL4754490,7.46,0,http://www.openphacts.org/units/Nanomolar,3543163,=,1,1,=,,IC50,nM,,35.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,0.035
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22812735,[],CHEMBL4714146,Inhibition of FAP (unknown origin) using AMC substrate by fluorometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1ccc(OCc2nc(C(=O)NCC(=O)N3CC(F)(F)C[C@H]3C#N)cs2)cc1,,,CHEMBL4706690,Bioorg Med Chem Lett,2021.0,"{'bei': '18.90', 'le': '0.37', 'lle': '6.07', 'sei': '6.85'}",CHEMBL4747575,,CHEMBL4747575,8.15,0,http://www.openphacts.org/units/Nanomolar,3543164,=,1,1,=,,IC50,nM,,7.0,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,uM,UO_0000065,,0.006999999999999999
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23308616,[],CHEMBL4843582,Inhibition of SF-tagged FAP (unknown origin) expressed in Drosophila S2 cells using fluorogenic substrate by spectrometric analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,N#C[C@@H]1CCCN1C(=O)CNC(=O)c1ccnc2ccccc12,,,CHEMBL4842347,Eur J Med Chem,2021.0,"{'bei': '26.49', 'le': '0.48', 'lle': '6.69', 'sei': '9.49'}",CHEMBL2385281,,CHEMBL2385281,8.17,0,http://www.openphacts.org/units/Nanomolar,3627405,=,1,1,=,,IC50,nM,,6.8,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,nM,UO_0000065,,6.8
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23308617,[],CHEMBL4843582,Inhibition of SF-tagged FAP (unknown origin) expressed in Drosophila S2 cells using fluorogenic substrate by spectrometric analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,N#C[C@@H]1CC(F)(F)CN1C(=O)CNC(=O)c1ccnc2ccccc12,,,CHEMBL4842347,Eur J Med Chem,2021.0,"{'bei': '25.09', 'le': '0.47', 'lle': '6.92', 'sei': '10.03'}",CHEMBL3233842,,CHEMBL3233842,8.64,0,http://www.openphacts.org/units/Nanomolar,3627406,=,1,1,=,,IC50,nM,,2.3,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,nM,UO_0000065,,2.3
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23308618,[],CHEMBL4843582,Inhibition of SF-tagged FAP (unknown origin) expressed in Drosophila S2 cells using fluorogenic substrate by spectrometric analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(NCc1ccccc1)C(=O)[C@@H]1CCCN1C(=O)CNC(=O)c1ccnc2ccccc12,,,CHEMBL4842347,Eur J Med Chem,2021.0,"{'bei': '20.50', 'le': '0.38', 'lle': '7.27', 'sei': '8.40'}",CHEMBL4855309,,CHEMBL4855309,9.11,0,http://www.openphacts.org/units/Nanomolar,3627407,=,1,1,=,,IC50,nM,,0.77,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,nM,UO_0000065,,0.77
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,23308619,[],CHEMBL4843582,Inhibition of SF-tagged FAP (unknown origin) expressed in Drosophila S2 cells using fluorogenic substrate by spectrometric analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cccc(CNC(=O)C(=O)[C@@H]2CCCN2C(=O)CNC(=O)c2ccnc3ccccc23)c1,,,CHEMBL4842347,Eur J Med Chem,2021.0,"{'bei': '20.35', 'le': '0.38', 'lle': '7.81', 'sei': '8.21'}",CHEMBL4850601,,CHEMBL4850601,9.66,0,http://www.openphacts.org/units/Nanomolar,3627408,=,1,1,=,,IC50,nM,,0.22,CHEMBL4683,Homo sapiens,Fibroblast activation protein alpha,9606,,,IC50,nM,UO_0000065,,0.22
