Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Smiles,IC50,pChEMBL Value
CHEMBL1086286,,None,520.02,1,4.04,CCS(=O)(=O)NC[C@@H]1CCC[C@@]2(S(=O)(=O)c3ccc(Cl)cc3)c3c(F)ccc(F)c3OC[C@@H]12,1,9
CHEMBL3659994,,None,488.94,0,3.22,O=S(=O)(c1ccc(Cl)cc1)[C@@]12CCO[C@@H](CCC(O)CO)[C@@H]1COc1c(F)ccc(F)c12,15,7.82
CHEMBL3326709,,None,553.58,2,6.52,O=C(NCCCCCCNc1c2c(nc3ccccc13)CCCC2)c1cc2cc(OC(F)(F)F)ccc2oc1=O,24200,4.62
CHEMBL296411,TRISMETHOXYRESVERATROL,None,270.33,0,3.88,COc1ccc(/C=C/c2cc(OC)cc(OC)c2)cc1,,
CHEMBL4446882,,None,304.11,None,None,OB1Oc2ccc3cc(O)ccc3c2C=C1c1ccc(O)cc1,,
CHEMBL4472062,,None,304.11,None,None,OB1Oc2ccc3ccc(O)cc3c2C=C1c1ccc(O)cc1,,
CHEMBL3667028,,None,606.38,2,5.33,COC(=O)CCC(C(=O)/C=C/c1ccc([O-])c(OC(F)(F)F)c1)C(=O)/C=C/c1ccc([O-])c(OC(F)(F)F)c1.[Na+].[Na+],560,6.25
CHEMBL3813837,,None,268.3,0,2.96,Nc1nc(NCc2cccc(F)c2)nc2ccccc12,14700,4.83
CHEMBL3814191,,None,284.75,0,3.48,Nc1nc(NCc2cccc(Cl)c2)nc2ccccc12,13400,4.87
CHEMBL3814383,,None,284.75,0,3.48,Nc1nc(NCc2cccc(Cl)c2)c2ccccc2n1,25000,
CHEMBL3087677,,None,1046.07,None,None,COc1ccc2c(c1)c(CC(=O)NCCCNCCCNC1=CC(=O)C(NCCCNCCCNC(=O)Cc3c(C)n(C(=O)c4ccc(Cl)cc4)c4ccc(OC)cc34)=CC1=O)c(C)n2C(=O)c1ccc(Cl)cc1,6110,5.21
CHEMBL4109969,,None,398.32,0,1.78,C[C@]1(c2nc(NC(=O)c3ncc(F)cc3N)ccc2F)N=C(N)OCC1(F)F,88,7.06
CHEMBL4115329,,None,414.77,0,2.3,C[C@]1(c2nc(NC(=O)c3ncc(Cl)cc3N)ccc2F)N=C(N)OCC1(F)F,45,7.35
CHEMBL3797363,,None,450.49,0,3.93,COc1cc(C(=O)OCC(=O)Nc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,30.74,7.51
CHEMBL3814611,,None,318.3,0,3.84,Nc1nc(NCc2ccc(C(F)(F)F)cc2)nc2ccccc12,5300,5.28
CHEMBL3981143,,None,312.32,0,3.25,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccco2)ccc1O,760,6.12
CHEMBL3958051,,None,368.39,0,3.37,COc1ccc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)cc1O,2100,5.68
CHEMBL2381403,,None,378.43,0,2.81,COc1ccc2cc(C(=O)CN3CCN(c4ccccc4)CC3)c(=O)oc2c1,21000,4.68
CHEMBL2381386,,None,391.47,0,3.94,COc1ccc2cc(C(=O)CN3CCC(Cc4ccccc4)CC3)c(=O)oc2c1,36000,4.44
CHEMBL3672698,,None,418.93,0,4.34,CC1=N[C@]2(N=C1N)c1cc(-c3cc(Cl)cc(C#N)c3)ccc1C[C@]21CC[C@@H](O)CC1,1.6,8.8
CHEMBL3937729,,None,446.98,1,5.98,[C-]#[N+]c1cc(Cl)cc(-c2cc3c(cc2C)C[C@]2(CC[C@@H](OC)CC2)C32N=C(C)C(N)=N2)c1,12,7.92
CHEMBL3672727,,None,426.56,0,4.63,CC#Cc1cncc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC3)CC[C@H](OC)CC2)c1,81,7.09
CHEMBL3672699,,None,418.93,0,4.34,CC1=N[C@@]2(N=C1N)c1cc(-c3cc(Cl)cc(C#N)c3)ccc1C[C@]21CC[C@@H](O)CC1,216,6.67
CHEMBL76,CHLOROQUINE,4,319.88,0,4.81,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,12800,4.89
CHEMBL4750451,,None,560.7,2,6.09,O=C(CCCCCN1CCC2c3ccccc3NC2C1)Oc1ccc(/C=C2\CCn3c2nc2ccccc2c3=O)cc1,15120,4.82
CHEMBL3327247,,None,497.64,1,6.32,Cc1ccc2oc(=O)c(C(=O)NCCCCCCCNc3c4c(nc5ccccc35)CCCC4)cc2c1,6100,5.21
CHEMBL2059203,,None,376.41,0,4.25,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)ncn2)ccc1O,3200,5.5
CHEMBL2059205,,None,402.5,0,4.36,CN(C)c1cc(/C=C/c2cc(/C=C/c3ccc(O)c(N(C)C)c3)ncn2)ccc1O,3700,5.43
CHEMBL4439936,,None,578.71,1,3.62,COc1ccccc1CN(C)CCCNC(=O)c1cc(O)c(C(=O)NCCCN(C)Cc2ccccc2OC)cc1O,3630,5.44
CHEMBL140,,None,368.39,0,3.37,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,,
CHEMBL4849121,,None,474.53,0,4.2,COc1cc(/C=C/C(=O)N2CC(C(=O)NCc3ccc(F)cc3)C2)ccc1OCc1ccccc1,3350,5.47
CHEMBL3940632,,None,368.39,0,3.37,COc1ccc(O)c(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)c1,1800,5.75
CHEMBL4876429,,None,368.48,0,3.61,CCn1cc(O)c(=O)cc1/C=C/c1ccc(OCCCN2CCCC2)cc1,2070,5.68
CHEMBL153,TROLOX,None,250.29,0,2.49,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)O)O2,,
CHEMBL194823,LIPOCRINE,None,478.13,1,6.4,O=C(CCCCC1CCSS1)NCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,45000,4.35
CHEMBL140,,None,368.39,0,3.37,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,16250,4.79
CHEMBL3609637,GSM1,None,514.48,1,4.67,COc1cc(-c2cn(C3CCc4c(F)cccc4N(CC(F)(F)F)C3=O)nn2)ccc1-n1cnc(C)c1,31,
CHEMBL5075933,,None,423.84,0,2.83,C[C@@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)Cn2c(C#N)cnc2C(N)=N1,3.6,8.44
CHEMBL5082406,,None,438.4,0,1.88,C[C@@]1(c2cc(NC(=O)c3cnc(OCF)cn3)ccc2F)Cn2nc(C#N)cc2C(N)=N1,1.2,8.92
CHEMBL66,(+)-TAXIFOLIN,None,304.25,0,1.19,O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)c(O)c2)[C@H]1O,33000,4.48
CHEMBL164,MYRICETIN,None,318.24,1,1.69,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,15100,4.82
CHEMBL4644047,,None,386.49,1,5.25,CC(C)=CC(=O)C/C(C)=C/CC/C(C)=C/Cc1c(O)cc(C)c(C(=O)O)c1O,150800,
CHEMBL3740346,,None,242.2,0,2.82,CC1=NN(c2ccc(C(F)(F)F)cc2)C(=O)C1,50000,
CHEMBL4852674,,None,328.41,0,2.59,CN(C)CCCOc1ccc(/C=C/c2cc(=O)c(O)cn2C)cc1,6180,5.21
CHEMBL98,VORINOSTAT,4,264.32,0,2.47,O=C(CCCCCCC(=O)Nc1ccccc1)NO,20000,
CHEMBL3815078,,None,250.31,0,2.82,Nc1nc(NCc2ccccc2)c2ccccc2n1,4800,5.32
CHEMBL3814134,,None,250.31,0,2.82,Nc1nc(NCc2ccccc2)nc2ccccc12,2200,5.66
CHEMBL4845823,,None,550.68,1,4.09,CCN(C)C(=O)Oc1cccc(CNCCNCCOc2cccc3c2ccn3S(=O)(=O)c2ccccc2)c1,1380,5.86
CHEMBL4854597,,None,530.71,2,6.82,CCN(CCCCCCOc1ccc(C(=O)/C=C/c2ccc(N(C)C)cc2)c(O)c1)Cc1ccccc1OC,1490,5.83
CHEMBL2386881,CAPROSPINOL,None,512.78,2,7.85,CCCCCC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]4C[C@@H]5O[C@]6(CC[C@@H](C)CO6)[C@@H](C)[C@@H]5[C@@]4(C)CC[C@@H]32)C1,100000,4
CHEMBL149082,TRAMIPROSATE,3,139.18,0,-0.78,NCCCS(=O)(=O)O,100000,4
CHEMBL4856085,,None,339.37,0,3.11,Cc1cc2nc3n(c(=O)c2cc1NCc1cc(F)ccc1O)CCC3,6330,5.2
CHEMBL208504,,None,559.13,2,5.78,CCC[C@H](C(N)=O)[C@@H](CC(C)C)C(=O)N[C@H]1CCCCN(Cc2cccc(Nc3ccc(F)c(Cl)c3)c2)C1=O,17,7.77
CHEMBL3653399,,None,471.28,0,4.02,C[C@@]1(c2cccc(NC(=O)c3ccc(Br)cn3)c2)CO[C@@](C)(C(F)(F)F)C(N)=N1,32,7.5
CHEMBL3261067,,None,449.41,0,3.58,Cc1cc(C#N)cnc1C(=O)Nc1ccc(F)c([C@]2(C)CO[C@@](C)(C(F)(F)F)C(N)=N2)c1,3,8.52
CHEMBL3670375,,None,513.8,1,4.46,C[C@@]1(c2nc(NC(=O)c3ncc(C(F)(F)F)cc3Cl)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,3,8.52
CHEMBL196279,,None,313.16,0,4.99,CC(C(=O)O)c1ccc(-c2ccc(Cl)c(Cl)c2)c(F)c1,,
CHEMBL1394,4'-HYDROXYFLURBIPROFEN,None,260.26,0,3.39,CC(C(=O)O)c1ccc(-c2ccc(O)cc2)c(F)c1,,
CHEMBL197202,,None,336.36,1,5.05,CC(C(=O)O)c1ccc(-c2ccc(-c3ccc(O)cc3)cc2)c(F)c1,,
CHEMBL2386723,,None,467.76,0,3.74,C[C@]1(c2nc(NC(=O)c3ncc(C(F)(F)F)cc3Cl)ccc2F)N=C(N)OCC1(F)F,27,7.57
CHEMBL4107875,,None,467.84,0,2.71,COCC#Cc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)OCC3(F)F)n2)c(Cl)c1,81,7.09
CHEMBL4643713,,None,386.53,1,6.15,COC(=O)c1c(C)cc(O)c(C/C=C(\C)CC/C=C(\C)CCC=C(C)C)c1O,221000,
CHEMBL4646459,,None,358.52,1,6.38,COc1c(O)c(O)cc(C)c1C/C=C(\C)CC/C=C(\C)CCC=C(C)C,29300,4.53
CHEMBL487804,GRIFOLIN,None,328.5,1,6.37,CC(C)=CCC/C(C)=C/CC/C(C)=C/Cc1c(O)cc(C)cc1O,148800,
CHEMBL4761847,,None,435.48,1,5.83,O=C(NO)c1ccc(Nc2c3ccccc3nc3ccc(OCc4ccccc4)cc23)cc1,3000,5.52
CHEMBL4796066,,None,408.26,1,5.01,O=C(NO)c1ccc(Nc2c3ccccc3nc3ccc(Br)cc23)cc1,1100,5.96
CHEMBL4751082,,None,413.36,1,5.15,O=C(NO)c1ccc(Nc2c3ccccc3nc3ccc(OC(F)(F)F)cc23)cc1,3500,5.46
CHEMBL118193,,None,269.74,0,3.9,Clc1nc(NCc2ccccc2)c2ccccc2n1,16700,4.78
CHEMBL4081859,,None,311.34,0,2.96,COc1ccc(CNc2nc(O)nc3ccccc23)cc1OC,7800,5.11
CHEMBL4099046,,None,367.41,0,2.79,COc1ccc(CCNc2nc(NC(N)=O)nc3ccccc23)cc1OC,14400,4.84
CHEMBL4105088,,None,292.39,0,4.06,CCCNc1nc(NCc2ccccc2)c2ccccc2n1,5000,5.3
CHEMBL3262251,,None,292.39,0,4.06,CC(C)Nc1nc(NCc2ccccc2)c2ccccc2n1,4400,5.36
CHEMBL4126715,,None,343.34,0,1.63,O=C(/C=C/c1ccc(O)c(O)c1)N[C@@H](Cc1ccc(O)cc1)C(=O)O,87800,4.06
CHEMBL4066527,,None,413.57,1,5.33,c1cc2c(C3CCNCC3)c[nH]c2cc1Nc1ccc2[nH]cc(C3CCNCC3)c2c1,26600,4.58
CHEMBL4074429,,None,257.29,0,2.65,CCOc1ccc(/C=C/c2cc(=O)c(O)c[nH]2)cc1,23390,4.63
CHEMBL4065395,,None,273.29,0,2.27,COc1cc(/C=C/c2cc(=O)c(O)c[nH]2)cc(OC)c1,,
CHEMBL3934479,,None,584.06,1,4.49,O=S(=O)(CC[C@@H]1OCC[C@@]2(S(=O)(=O)c3ccc(Cl)cc3)c3c(F)ccc(F)c3OCC12)Cc1ccccn1,1.9,8.72
CHEMBL3629741,,None,517.02,1,4.67,O=S1(=O)CCC2(CCC[C@@]3(S(=O)(=O)c4ccc(Cl)cc4)c4c(F)ccc(F)c4OC[C@@H]23)CC1,57.7,7.24
CHEMBL4872394,,None,434.9,0,4.03,Cc1ccc(CNS(=O)(=O)c2cc(C(=O)O)c(NCc3ccco3)cc2Cl)cc1,,
CHEMBL4863817,,None,350.13,0,4.25,OC(c1ccc(Br)cc1NCc1ccco1)C(F)(F)F,,
CHEMBL4875224,,None,301.26,0,3.5,COc1ccc(C(O)C(F)(F)F)c(NCc2ccco2)c1,,
CHEMBL4856901,,None,322.74,0,4,OC(c1ccc(Cl)cc1NCc1cscn1)C(F)(F)F,,
CHEMBL4444573,,None,320.11,None,None,OB1Oc2ccc3ccc(O)cc3c2C=C1c1ccc(O)c(O)c1,3400,5.47
CHEMBL4846222,,None,420.87,0,3.72,O=C(O)c1cc(S(=O)(=O)NCc2ccccc2)c(Cl)cc1NCc1ccco1,,
CHEMBL4863308,,None,434.9,0,3.76,O=C(O)c1cc(S(=O)(=O)NCCc2ccccc2)c(Cl)cc1NCc1ccco1,,
CHEMBL4877793,,None,358.8,0,2.54,CCNS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,137390,
CHEMBL4846970,,None,450.9,0,3.73,COc1ccc(CNS(=O)(=O)c2cc(C(=O)O)c(NCc3ccco3)cc2Cl)cc1,,
CHEMBL4848555,,None,412.9,0,3.85,O=C(O)c1cc(S(=O)(=O)NC2CCCCC2)c(Cl)cc1NCc1ccco1,115520,
CHEMBL4862956,,None,322.75,0,2.95,CN(C)C(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,,
CHEMBL4871063,,None,362.81,0,3.87,O=C(O)c1cc(C(=O)N2CCCCC2)c(Cl)cc1NCc1ccco1,,
CHEMBL4850077,,None,330.79,0,1.95,CNS(=O)(=O)c1cc(CO)c(NCc2ccco2)cc1Cl,117490,
CHEMBL4858866,,None,296.12,0,3.35,O=C(O)c1ccc(Br)cc1NCc1ccco1,154420,
CHEMBL3814397,,None,256.35,0,3.2,Nc1nc(NCC2CCCCC2)nc2ccccc12,25000,
CHEMBL28,APIGENIN,None,270.24,0,2.58,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,176200,
CHEMBL4850546,,None,540.69,2,5.39,O=S(=O)(c1ccccc1)n1ccc2c(OCCNCCNc3c4c(nc5ccccc35)CCCC4)cccc21,1100,5.96
CHEMBL4438040,,None,430.12,None,None,Cl.O=c1c2c(F)cccc2[se]n1-c1cc(Cl)c(O)c2ncccc12,9600,5.02
CHEMBL193415,,None,278.71,0,4.33,CC(C(=O)O)c1ccc(-c2ccc(Cl)cc2)c(F)c1,,
CHEMBL5086270,,None,490.4,0,4.31,Cc1cc(OC(F)F)cnc1C(=O)Nc1ccc(F)c([C@]2(C)CO[C@@](C)(C(F)(F)F)C(N)=N2)c1,6,8.22
CHEMBL3261067,,None,449.41,0,3.58,Cc1cc(C#N)cnc1C(=O)Nc1ccc(F)c([C@]2(C)CO[C@@](C)(C(F)(F)F)C(N)=N2)c1,3,8.52
CHEMBL196945,,None,325.17,0,4.92,O=C(O)C1(c2ccc(-c3ccc(Cl)c(Cl)c3)c(F)c2)CC1,14000,4.85
CHEMBL4516540,,None,546.71,1,4.38,CCN(CCCNC(=O)c1cc(O)c(C(=O)NCCCN(CC)Cc2ccccc2)cc1O)Cc1ccccc1,4200,5.38
CHEMBL4172159,,None,452.91,1,2.35,COc1ccc(Nc2nc(Cl)nc(N3CCN(c4cc(C)nc5ncnn45)CC3)n2)cc1,11550,4.94
CHEMBL1090210,,None,518,1,3.93,O=S(=O)(N[C@@H]1CC[C@@]2(S(=O)(=O)c3ccc(Cl)cc3)c3c(F)ccc(F)c3OC[C@H]2C1)C1CC1,8,8.1
CHEMBL4860315,,None,339.44,0,4.16,CCN(CC)C(=O)/C=C/c1ccc(OCc2ccccc2)c(OC)c1,39270,4.41
CHEMBL4860963,,None,427.54,0,4.95,CCCN(CCC)C(=O)/C=C/c1ccc(OCc2cc(OC)cc(OC)c2)c(OC)c1,,
CHEMBL4464247,,None,198.13,0,0.49,O=C(O)c1cc(O)c(C(=O)O)cc1O,,
CHEMBL4562198,,None,606.76,1,4.4,CCN(CCCNC(=O)c1cc(O)c(C(=O)NCCCN(CC)Cc2ccccc2OC)cc1O)Cc1ccccc1OC,2410,5.62
CHEMBL4467746,,None,602.73,1,3.91,O=C(NCCCCN1CCOc2ccccc2C1)c1cc(O)c(C(=O)NCCCCN2CCOc3ccccc3C2)cc1O,5470,5.26
CHEMBL231160,MEMOQUIN,None,632.89,2,6.27,CCN(CCCCCCNC1=CC(=O)C(NCCCCCCN(CC)Cc2ccccc2OC)=CC1=O)Cc1ccccc1OC,5930,5.23
CHEMBL3692700,,None,581.08,2,6.54,O=C(/C=C/c1ccc(C(F)(F)F)cc1)Nc1ccc2c(c1)C[C@H]1CC[C@@H](C2)[C@H]1NS(=O)(=O)c1ccc(Cl)s1,200000,
CHEMBL3653726,,None,398.51,0,3.58,CC#Cc1cncc(-c2ccc3c(c2)[C@@]2(N=C(C)C(N)=N2)[C@]2(CC[C@H](O)CC2)C3)c1,1,9
CHEMBL3672708,,None,394.29,0,3.7,COC1CCC2(CC1)Cc1cc(F)c(Br)cc1C21N=C(C)C(N)=N1,176,6.75
CHEMBL4847024,,None,388.51,1,5.37,Oc1cccc2ccc(/C=C/c3ccc(OCCCN4CCCCC4)cc3)nc12,,
CHEMBL3593278,,None,611.53,1,5.67,CCN1/C(=C/C=C/c2sc3ccccc3[n+]2CC)Sc2ccc(OCCCO[N+](=O)[O-])cc21.[I-],7700,5.11
CHEMBL3593282,,None,550.53,1,6.48,CCCOc1ccc2c(c1)N(CC)/C(=C/C=C/c1sc3ccccc3[n+]1CC)S2.[I-],800,6.1
CHEMBL4854859,,None,392.85,0,4.04,Cc1cc2nc3n(c(=O)c2cc1NC(=O)c1cc2cc(Cl)ccc2[nH]1)CCC3,5100,5.29
CHEMBL456881,DEOXYVASICINONE,None,186.21,0,1.34,O=c1c2ccccc2nc2n1CCC2,,
CHEMBL290916,EDARAVONE,4,174.2,0,1.8,CC1=NN(c2ccccc2)C(=O)C1,,
CHEMBL3742121,,None,475.59,0,3.33,C[C@@H]1C[C@@]23C[C@H]4C(C)(C)[C@@]5(C[C@]4(CN2C1=O)N(C)C3=O)C(=O)Nc1c5ccc2c1C=CC(C)(C)O2,300000,
CHEMBL4763981,,None,559.71,2,6.12,O=C(CCCCCN1CCC2c3ccccc3NC2C1)Nc1ccc(/C=C2\CCn3c2nc2ccccc2c3=O)cc1,18300,4.74
CHEMBL4871074,,None,386.25,0,3.42,O=c1c2cc(NCc3cccc(Br)c3O)ccc2nc2n1CCC2,8340,5.08
CHEMBL4876164,,None,341.8,0,3.31,O=c1c2cc(NCc3ccc(Cl)cc3O)ccc2nc2n1CCC2,7020,5.15
CHEMBL4861468,,None,325.34,0,2.8,O=c1c2cc(NCc3cc(F)ccc3O)ccc2nc2n1CCC2,6300,5.2
CHEMBL5174252,,None,360.38,0,4.04,O=[N+]([O-])c1ccc2nc3c(c(Nc4[nH]nc5ncccc45)c2c1)CCCC3,777,6.11
CHEMBL5205489,,None,360.38,0,3.34,Nc1nn(-c2c3c(nc4ccc([N+](=O)[O-])cc24)CCCC3)c2ncccc12,31760,4.5
CHEMBL5199187,,None,325.46,0,3.17,Cc1ccc2nc3c(c(NCCN4CCOCC4)c2c1)CCCC3,15040,4.82
CHEMBL5185354,,None,323.44,0,4.06,CC(=O)Nc1ccc2nc3c(c(N4CCCCC4)c2c1)CCCC3,1303,5.88
CHEMBL4110497,,None,439.4,0,1.23,COCCc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)OCC3(F)F)n2)c(N)n1,70,7.16
CHEMBL4226332,,None,506.78,1,4.64,CN(C)Cc1ccccc1Nc1cc(CNCCN2CCCCC2)cc(CNCCN2CCCCC2)c1,10000,
CHEMBL4854646,,None,355.5,0,4.96,CCN(CC)C(=S)/C=C/c1ccc(OCc2ccccc2)c(OC)c1,,
CHEMBL4873786,,None,365.47,0,4.39,COc1cc([C@H]2C[C@@H]2C(=O)N2CCCCC2)ccc1OCc1ccccc1,18650,4.73
CHEMBL4877129,,None,500.6,1,4.47,COc1cc(/C=C/C(=O)N2CCC[C@H]2C(=O)NCCOc2ccccc2)ccc1OCc1ccccc1,8590,5.07
CHEMBL4850421,,None,456.54,0,4.06,COc1cc(/C=C/C(=O)N2CC(C(=O)NCc3ccccc3)C2)ccc1OCc1ccccc1,3130,5.5
CHEMBL4872439,,None,422.53,0,3.81,COc1cc(/C=C/C(=O)NCCC(=O)N2CCCCC2)ccc1OCc1ccccc1,8170,5.09
CHEMBL4872883,,None,308.34,0,2.96,COc1cc(/C=C/c2nnn[nH]2)ccc1OCc1ccccc1,,
CHEMBL4863922,,None,403.47,1,5.21,CCCN(CCC)C(=O)/C=C/c1ccc(OCc2cc(F)cc(F)c2)c(OC)c1,,
CHEMBL3667025,,None,604.5,2,6.5,CC(C)(C)OC(=O)CCC(C(=O)/C=C/c1ccc(O)c(OC(F)(F)F)c1)C(=O)/C=C/c1ccc(O)c(OC(F)(F)F)c1,650,6.19
CHEMBL4850840,,None,357.82,0,1.81,CNC(=O)c1cc(S(=O)(=O)NC)c(Cl)cc1NCc1ccco1,102590,
CHEMBL986,RETINOL,4,286.46,1,5.51,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1,180,6.75
CHEMBL456881,DEOXYVASICINONE,None,186.21,0,1.34,O=c1c2ccccc2nc2n1CCC2,,
CHEMBL1086287,,None,559.96,1,4.54,O=S(=O)(NC[C@@H]1CCC[C@@]2(S(=O)(=O)c3ccc(Cl)cc3)c3c(F)ccc(F)c3OC[C@@H]12)C(F)(F)F,14,7.85
CHEMBL3955339,,None,474.99,1,5.51,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(N3CCN(c4ccc(Cl)cc4)CC3)cc1)C2,,
CHEMBL4463164,,None,660.9,2,5.29,CCN(CCCCNC(=O)c1cc(O)c(C(=O)NCCCCN(CC)Cc2ccc(N(C)C)cc2)cc1O)Cc1ccc(N(C)C)cc1,3160,5.5
CHEMBL4520323,,None,630.87,2,6.72,CCN(CCCCCCNC(=O)c1cc(O)c(C(=O)NCCCCCCN(CC)Cc2ccccc2)cc1O)Cc1ccccc1,2800,5.55
CHEMBL4877566,,None,416.56,1,6.16,COC(=O)c1c(C)c(C/C=C(\C)CC/C=C(\C)CCC=C(C)C)c(OC)c(O)c1O,50300,4.3
CHEMBL2381384,,None,380.4,0,1.6,COc1ccc2cc(C(=O)CN3CCN(c4ncccn4)CC3)c(=O)oc2c1,1000,6
CHEMBL3621634,,None,263.3,0,3.82,Oc1ccc(/C=C/c2ccc(O)c3ncccc23)cc1,8500,5.07
CHEMBL2386725,,None,461.35,0,1.68,C[C@]1(c2nc(NC(=O)c3ncc(OCC(F)F)nc3N)ccc2F)N=C(N)OCC1(F)F,440,6.36
CHEMBL208578,,None,580.55,2,6.04,COc1cc(O)c2c(=O)cc(-c3ccc(OC)c(-c4c(OC)cc(O)c5c(=O)cc(-c6ccc(O)cc6)oc45)c3)oc2c1,50000,
CHEMBL374055,"7'',4'''-dimethylamentoflavone",None,566.52,2,5.74,COc1ccc(-c2cc(=O)c3c(O)cc(OC)c(-c4cc(-c5cc(=O)c6c(O)cc(O)cc6o5)ccc4O)c3o2)cc1,20100,4.7
CHEMBL1090209,,None,545.94,1,4.29,O=S(=O)(N[C@@H]1CC[C@@]2(S(=O)(=O)c3ccc(Cl)cc3)c3c(F)ccc(F)c3OC[C@H]2C1)C(F)(F)F,27,7.57
CHEMBL4857021,,None,501.67,2,5.71,CCN(CCCOc1ccc(C(=O)/C=C/c2ccc(N(C)C)cc2)c(O)c1)Cc1ccc(N(C)C)cc1,1320,5.88
CHEMBL4858290,,None,374.48,0,4.98,Oc1cccc2ccc(/C=C/c3ccc(OCCCN4CCCC4)cc3)nc12,,
CHEMBL4226115,,None,418.45,0,3.21,O=C(/C=C/c1ccc([N+](=O)[O-])cc1)N1CCN(Cc2ccc(O)c3ncccc23)CC1,,
CHEMBL3814159,,None,334.43,0,3.18,CNc1cccc(NCCc2cccc(NCc3ccccn3)n2)n1,13000,4.89
CHEMBL3741300,,None,461.61,0,3.8,C[C@H]1CN2C[C@]34C[C@@]5(C(=O)Nc6c5ccc5c6C=CC(C)(C)O5)C(C)(C)[C@@H]3C[C@@]2(C1)C(=O)N4C,203700,
CHEMBL3815148,,None,284.75,0,3.48,Nc1nc(NCc2ccc(Cl)cc2)nc2ccccc12,8100,5.09
CHEMBL3814103,,None,264.33,0,3.13,Cc1cccc(CNc2nc(N)c3ccccc3n2)c1,25000,
CHEMBL3672726,,None,422.96,0,4.91,CO[C@H]1CC[C@]2(CCc3ccc(-c4cncc(Cl)c4)cc3C23N=C(C)C(N)=N3)CC1,19,7.72
CHEMBL4060687,,None,353.38,0,2.75,COc1ccc(CNc2nc(NC(N)=O)nc3ccccc23)cc1OC,8300,5.08
CHEMBL4081013,,None,293.33,0,2.73,NC(=O)Nc1nc(NCc2ccccc2)c2ccccc2n1,13300,4.88
CHEMBL4094911,,None,338.41,0,3.34,CNc1nc(NCCc2ccc(OC)c(OC)c2)c2ccccc2n1,6600,5.18
CHEMBL4064773,,None,278.36,0,3.33,CNc1nc(NCCc2ccccc2)c2ccccc2n1,2000,5.7
CHEMBL4070462,,None,306.41,0,4.1,CC(C)Nc1nc(NCCc2ccccc2)c2ccccc2n1,3800,5.42
CHEMBL4287929,,None,230.22,0,2.22,O=c1cc(/C=C/c2ccc(O)cc2)occ1O,7200,5.14
CHEMBL4227963,,None,491.77,0,4.57,CN(C)Cc1ccccc1-c1cc(CNCCN2CCCCC2)cc(CNCCN2CCCCC2)c1,10000,
CHEMBL1511811,,None,353.42,0,3.15,COc1cc(/C=C/C(=O)N2CCOCC2)ccc1OCc1ccccc1,78070,4.11
CHEMBL4846102,,None,307.35,0,2.66,O=c1c2cc(NCc3ccccc3O)ccc2nc2n1CCC2,4690,5.33
CHEMBL3261067,,None,449.41,0,3.58,Cc1cc(C#N)cnc1C(=O)Nc1ccc(F)c([C@]2(C)CO[C@@](C)(C(F)(F)F)C(N)=N2)c1,98,7.01
CHEMBL3970179,,None,368.39,0,3.37,COc1cc(O)cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)c1,1100,5.96
CHEMBL3672401,,None,368.39,0,3.37,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)cc2OC)ccc1O,920,6.04
CHEMBL140,,None,368.39,0,3.37,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,5400,5.27
CHEMBL4876981,,None,367.49,0,4.94,CCCN(CCC)C(=O)/C=C/c1ccc(OCc2ccccc2)c(OC)c1,12380,4.91
CHEMBL5093195,,None,393.38,0,2.08,Cc1nc(C(=O)Nc2ccc(F)c([C@]3(C)Cn4nc(C#N)cc4C(N)=N3)c2)co1,4.8,8.32
